getDest()|1636883529.831|1636883529.844|0.014
getDest()|1636883529.844|1636883529.860|0.015
getDest()|1636883529.860|1636883529.875|0.015
getDest()|1636883529.875|1636883529.890|0.015
getDest()|1636883529.890|1636883529.906|0.016
getDest()|1636883529.906|1636883529.922|0.015
getDest()|1636883529.922|1636883529.939|0.017
getDest()|1636883529.939|1636883529.955|0.016
getDest()|1636883529.955|1636883529.971|0.016
getDest()|1636883529.971|1636883529.987|0.016
getDest()|1636883529.987|1636883530.003|0.016
getDest()|1636883530.003|1636883530.019|0.016
getDest()|1636883530.019|1636883530.035|0.016
getDest()|1636883530.036|1636883530.052|0.016
getDest()|1636883530.052|1636883530.068|0.017
getDest()|1636883530.068|1636883530.084|0.015
getDest()|1636883530.084|1636883530.100|0.016
getDest()|1636883530.100|1636883530.116|0.016
Sort()|1636883528.166|1636883530.119|1.953
getDest()|1636883530.116|1636883530.132|0.015
getDest()|1636883530.132|1636883530.148|0.016
getDest()|1636883530.148|1636883530.164|0.016
getDest()|1636883530.164|1636883530.180|0.016
getDest()|1636883530.180|1636883530.197|0.017
getDest()|1636883530.197|1636883530.214|0.017
getDest()|1636883530.214|1636883530.231|0.016
getDest()|1636883530.231|1636883530.249|0.018
getDest()|1636883530.249|1636883530.262|0.013
getDest()|1636883530.263|1636883530.279|0.017
getDest()|1636883530.279|1636883530.294|0.015
getDest()|1636883530.294|1636883530.315|0.021
getDest()|1636883530.315|1636883530.338|0.023
getDest()|1636883530.339|1636883530.366|0.027
getDest()|1636883530.366|1636883530.367|0.001
getDest()|1636883530.367|1636883530.385|0.018
getDest()|1636883530.385|1636883530.397|0.012
getDest()|1636883530.397|1636883530.411|0.015
getDest()|1636883530.411|1636883530.434|0.022
getDest()|1636883530.434|1636883530.449|0.015
getDest()|1636883530.449|1636883530.460|0.012
getDest()|1636883530.461|1636883530.477|0.017
getDest()|1636883530.477|1636883530.495|0.018
getDest()|1636883530.495|1636883530.509|0.014
getDest()|1636883530.509|1636883530.524|0.014
getDest()|1636883530.524|1636883530.541|0.018
getDest()|1636883530.542|1636883530.566|0.024
getDest()|1636883530.566|1636883530.575|0.009
getDest()|1636883530.575|1636883530.590|0.015
getDest()|1636883530.590|1636883530.605|0.015
getDest()|1636883530.605|1636883530.621|0.016
getDest()|1636883530.622|1636883530.640|0.018
getDest()|1636883530.640|1636883530.653|0.013
getDest()|1636883530.653|1636883530.669|0.016
getDest()|1636883530.669|1636883530.686|0.016
getDest()|1636883530.686|1636883530.702|0.016
getDest()|1636883530.702|1636883530.718|0.016
getDest()|1636883530.718|1636883530.736|0.019
getDest()|1636883530.736|1636883530.753|0.017
getDest()|1636883530.754|1636883530.766|0.012
getDest()|1636883530.766|1636883530.785|0.019
getDest()|1636883530.785|1636883530.803|0.018
getDest()|1636883530.803|1636883530.817|0.015
getDest()|1636883530.817|1636883530.834|0.016
getDest()|1636883530.834|1636883530.849|0.016
getDest()|1636883530.849|1636883530.859|0.009
getDest()|1636883530.859|1636883530.874|0.015
getDest()|1636883530.874|1636883530.891|0.017
getDest()|1636883530.891|1636883530.906|0.015
getDest()|1636883530.906|1636883530.922|0.016
getDest()|1636883530.922|1636883530.938|0.016
getDest()|1636883530.938|1636883530.954|0.016
getDest()|1636883530.954|1636883530.972|0.018
getDest()|1636883530.972|1636883530.987|0.015
getDest()|1636883530.987|1636883531.003|0.016
getDest()|1636883531.003|1636883531.019|0.016
getDest()|1636883531.019|1636883531.035|0.016
getDest()|1636883531.035|1636883531.053|0.018
getDest()|1636883531.053|1636883531.071|0.018
getDest()|1636883531.071|1636883531.084|0.013
getDest()|1636883531.084|1636883531.099|0.016
getDest()|1636883531.099|1636883531.117|0.017
getDest()|1636883531.117|1636883531.132|0.015
getDest()|1636883531.132|1636883531.153|0.021
getDest()|1636883531.153|1636883531.165|0.012
getDest()|1636883531.165|1636883531.181|0.016
getDest()|1636883531.181|1636883531.197|0.016
getDest()|1636883531.202|1636883531.222|0.020
getDest()|1636883531.222|1636883531.233|0.011
getDest()|1636883531.233|1636883531.252|0.019
getDest()|1636883531.252|1636883531.265|0.013
getDest()|1636883531.265|1636883531.286|0.021
getDest()|1636883531.286|1636883531.320|0.034
getDest()|1636883531.320|1636883531.335|0.015
getDest()|1636883531.335|1636883531.346|0.010
getDest()|1636883531.346|1636883531.364|0.018
getDest()|1636883531.364|1636883531.384|0.021
getDest()|1636883531.385|1636883531.392|0.007
getDest()|1636883531.392|1636883531.412|0.021
getDest()|1636883531.412|1636883531.425|0.012
getDest()|1636883531.425|1636883531.440|0.016
getDest()|1636883531.440|1636883531.454|0.014
getDest()|1636883531.454|1636883531.466|0.011
getDest()|1636883531.466|1636883531.482|0.016
getDest()|1636883531.482|1636883531.498|0.016
getDest()|1636883531.498|1636883531.519|0.021
getDest()|1636883531.519|1636883531.530|0.010
getDest()|1636883531.530|1636883531.552|0.022
getDest()|1636883531.552|1636883531.562|0.010
getDest()|1636883531.562|1636883531.583|0.021
getDest()|1636883531.583|1636883531.605|0.022
getDest()|1636883531.605|1636883531.615|0.010
getDest()|1636883531.615|1636883531.631|0.016
getDest()|1636883531.631|1636883531.656|0.025
getDest()|1636883531.656|1636883531.664|0.008
getDest()|1636883531.664|1636883531.674|0.010
getDest()|1636883531.674|1636883531.700|0.025
getDest()|1636883531.700|1636883531.712|0.012
getDest()|1636883531.712|1636883531.726|0.014
getDest()|1636883531.726|1636883531.746|0.020
getDest()|1636883531.746|1636883531.765|0.019
Sort()|1636883530.184|1636883531.765|1.581
getDest()|1636883531.765|1636883531.781|0.016
getDest()|1636883531.782|1636883531.787|0.006
getDest()|1636883531.787|1636883531.812|0.024
getDest()|1636883531.812|1636883531.827|0.015
getDest()|1636883531.827|1636883531.841|0.014
getDest()|1636883531.841|1636883531.852|0.010
getDest()|1636883531.852|1636883531.870|0.019
getDest()|1636883531.870|1636883531.888|0.018
getDest()|1636883531.888|1636883531.909|0.021
getDest()|1636883531.910|1636883531.916|0.006
getDest()|1636883531.916|1636883531.943|0.027
getDest()|1636883531.943|1636883531.949|0.006
getDest()|1636883531.949|1636883531.974|0.025
getDest()|1636883531.974|1636883531.982|0.008
getDest()|1636883531.982|1636883532.001|0.019
getDest()|1636883532.001|1636883532.014|0.013
getDest()|1636883532.014|1636883532.030|0.016
getDest()|1636883532.030|1636883532.047|0.016
getDest()|1636883532.047|1636883532.061|0.014
getDest()|1636883532.061|1636883532.080|0.019
getDest()|1636883532.080|1636883532.094|0.014
getDest()|1636883532.094|1636883532.112|0.018
getDest()|1636883532.112|1636883532.121|0.009
getDest()|1636883532.121|1636883532.137|0.016
getDest()|1636883532.137|1636883532.152|0.015
getDest()|1636883532.153|1636883532.169|0.016
getDest()|1636883532.169|1636883532.185|0.016
getDest()|1636883532.185|1636883532.201|0.016
getDest()|1636883532.201|1636883532.221|0.020
getDest()|1636883532.221|1636883532.256|0.035
getDest()|1636883532.257|1636883532.261|0.004
getDest()|1636883532.261|1636883532.277|0.016
getDest()|1636883532.277|1636883532.295|0.018
getDest()|1636883532.295|1636883532.318|0.022
getDest()|1636883532.318|1636883532.329|0.011
getDest()|1636883532.329|1636883532.343|0.014
getDest()|1636883532.343|1636883532.361|0.018
getDest()|1636883532.361|1636883532.388|0.027
getDest()|1636883532.388|1636883532.391|0.003
getDest()|1636883532.391|1636883532.419|0.028
getDest()|1636883532.419|1636883532.421|0.002
getDest()|1636883532.422|1636883532.459|0.038
getDest()|1636883532.459|1636883532.471|0.011
getDest()|1636883532.471|1636883532.480|0.009
getDest()|1636883532.480|1636883532.502|0.022
getDest()|1636883532.502|1636883532.510|0.008
getDest()|1636883532.510|1636883532.541|0.031
getDest()|1636883532.541|1636883532.567|0.026
getDest()|1636883532.567|1636883532.584|0.017
getDest()|1636883532.584|1636883532.595|0.011
getDest()|1636883532.595|1636883532.607|0.012
getDest()|1636883532.607|1636883532.613|0.006
getDest()|1636883532.613|1636883532.626|0.013
getDest()|1636883532.626|1636883532.648|0.022
getDest()|1636883532.649|1636883532.660|0.012
getDest()|1636883532.661|1636883532.681|0.020
getDest()|1636883532.681|1636883532.694|0.013
getDest()|1636883532.694|1636883532.709|0.014
getDest()|1636883532.709|1636883532.724|0.015
getDest()|1636883532.724|1636883532.742|0.018
getDest()|1636883532.742|1636883532.756|0.014
getDest()|1636883532.756|1636883532.772|0.016
getDest()|1636883532.772|1636883532.787|0.015
getDest()|1636883532.787|1636883532.807|0.020
getDest()|1636883532.807|1636883532.819|0.012
getDest()|1636883532.819|1636883532.842|0.023
getDest()|1636883532.843|1636883532.851|0.008
getDest()|1636883532.851|1636883532.868|0.017
getDest()|1636883532.868|1636883532.884|0.016
getDest()|1636883532.884|1636883532.908|0.024
getDest()|1636883532.909|1636883532.916|0.008
getDest()|1636883532.916|1636883532.932|0.016
getDest()|1636883532.932|1636883532.948|0.016
getDest()|1636883532.948|1636883532.964|0.016
getDest()|1636883532.964|1636883532.980|0.016
getDest()|1636883532.980|1636883533.001|0.020
getDest()|1636883533.001|1636883533.015|0.014
getDest()|1636883533.015|1636883533.029|0.014
getDest()|1636883533.029|1636883533.045|0.016
getDest()|1636883533.045|1636883533.061|0.016
getDest()|1636883533.061|1636883533.078|0.017
getDest()|1636883533.078|1636883533.093|0.015
getDest()|1636883533.093|1636883533.111|0.017
getDest()|1636883533.111|1636883533.127|0.016
getDest()|1636883533.127|1636883533.143|0.017
getDest()|1636883533.143|1636883533.159|0.015
getDest()|1636883533.159|1636883533.171|0.012
getDest()|1636883533.171|1636883533.186|0.015
getDest()|1636883533.187|1636883533.202|0.016
getDest()|1636883533.202|1636883533.217|0.015
getDest()|1636883533.217|1636883533.236|0.019
getDest()|1636883533.236|1636883533.252|0.016
getDest()|1636883533.252|1636883533.267|0.015
getDest()|1636883533.267|1636883533.283|0.016
getDest()|1636883533.283|1636883533.317|0.035
getDest()|1636883533.317|1636883533.348|0.031
getDest()|1636883533.348|1636883533.377|0.028
getDest()|1636883533.377|1636883533.381|0.004
Sort()|1636883531.216|1636883533.384|2.168
getDest()|1636883533.381|1636883533.402|0.021
getDest()|1636883533.403|1636883533.411|0.008
getDest()|1636883533.413|1636883533.440|0.027
getDest()|1636883533.440|1636883533.457|0.017
getDest()|1636883533.457|1636883533.464|0.008
getDest()|1636883533.464|1636883533.497|0.033
getDest()|1636883533.497|1636883533.508|0.011
getDest()|1636883533.508|1636883533.551|0.043
getDest()|1636883533.551|1636883533.671|0.120
getDest()|1636883533.672|1636883533.726|0.055
getDest()|1636883533.727|1636883533.741|0.015
getDest()|1636883533.742|1636883533.757|0.015
getDest()|1636883533.757|1636883533.774|0.017
getDest()|1636883533.774|1636883533.792|0.018
getDest()|1636883533.792|1636883533.807|0.014
getDest()|1636883533.807|1636883533.825|0.018
getDest()|1636883533.825|1636883533.841|0.016
getDest()|1636883533.841|1636883533.852|0.012
getDest()|1636883533.852|1636883533.873|0.021
getDest()|1636883533.873|1636883533.896|0.023
getDest()|1636883533.896|1636883533.900|0.004
getDest()|1636883533.900|1636883533.928|0.028
getDest()|1636883533.929|1636883533.933|0.004
getDest()|1636883533.933|1636883533.952|0.020
getDest()|1636883533.953|1636883533.966|0.013
getDest()|1636883533.966|1636883533.981|0.015
getDest()|1636883533.981|1636883533.999|0.018
getDest()|1636883533.999|1636883534.013|0.014
getDest()|1636883534.013|1636883534.030|0.018
getDest()|1636883534.031|1636883534.046|0.016
getDest()|1636883534.046|1636883534.071|0.025
getDest()|1636883534.072|1636883534.081|0.009
getDest()|1636883534.081|1636883534.096|0.015
getDest()|1636883534.096|1636883534.115|0.019
getDest()|1636883534.115|1636883534.127|0.012
getDest()|1636883534.127|1636883534.147|0.020
getDest()|1636883534.147|1636883534.160|0.013
getDest()|1636883534.160|1636883534.189|0.029
getDest()|1636883534.189|1636883534.194|0.005
getDest()|1636883534.194|1636883534.218|0.024
getDest()|1636883534.218|1636883534.222|0.004
getDest()|1636883534.222|1636883534.238|0.015
getDest()|1636883534.238|1636883534.250|0.013
getDest()|1636883534.250|1636883534.266|0.016
getDest()|1636883534.266|1636883534.282|0.015
getDest()|1636883534.284|1636883534.304|0.019
getDest()|1636883534.304|1636883534.314|0.010
getDest()|1636883534.314|1636883534.333|0.019
getDest()|1636883534.333|1636883534.346|0.013
getDest()|1636883534.346|1636883534.365|0.019
getDest()|1636883534.365|1636883534.380|0.015
getDest()|1636883534.380|1636883534.397|0.017
getDest()|1636883534.397|1636883534.411|0.014
getDest()|1636883534.412|1636883534.429|0.018
getDest()|1636883534.430|1636883534.447|0.017
getDest()|1636883534.447|1636883534.462|0.016
getDest()|1636883534.462|1636883534.474|0.012
getDest()|1636883534.474|1636883534.495|0.021
getDest()|1636883534.496|1636883534.512|0.016
getDest()|1636883534.512|1636883534.529|0.017
getDest()|1636883534.529|1636883534.539|0.010
getDest()|1636883534.539|1636883534.560|0.021
getDest()|1636883534.561|1636883534.571|0.011
getDest()|1636883534.571|1636883534.592|0.021
getDest()|1636883534.592|1636883534.609|0.016
getDest()|1636883534.609|1636883534.621|0.012
getDest()|1636883534.621|1636883534.639|0.018
getDest()|1636883534.639|1636883534.656|0.016
getDest()|1636883534.656|1636883534.674|0.018
getDest()|1636883534.674|1636883534.690|0.016
getDest()|1636883534.690|1636883534.705|0.015
getDest()|1636883534.705|1636883534.735|0.030
getDest()|1636883534.735|1636883534.742|0.007
getDest()|1636883534.742|1636883534.755|0.014
getDest()|1636883534.755|1636883534.781|0.026
getDest()|1636883534.781|1636883534.784|0.003
getDest()|1636883534.784|1636883534.809|0.024
getDest()|1636883534.809|1636883534.829|0.020
getDest()|1636883534.829|1636883534.832|0.004
getDest()|1636883534.832|1636883534.851|0.018
getDest()|1636883534.851|1636883534.870|0.019
getDest()|1636883534.870|1636883534.889|0.018
getDest()|1636883534.889|1636883534.900|0.011
getDest()|1636883534.901|1636883534.924|0.023
getDest()|1636883534.924|1636883534.928|0.003
getDest()|1636883534.928|1636883534.953|0.025
getDest()|1636883534.953|1636883534.957|0.004
getDest()|1636883534.957|1636883534.971|0.014
getDest()|1636883534.971|1636883534.988|0.017
getDest()|1636883534.988|1636883535.002|0.014
getDest()|1636883535.002|1636883535.020|0.018
getDest()|1636883535.020|1636883535.034|0.014
getDest()|1636883535.034|1636883535.052|0.018
getDest()|1636883535.052|1636883535.066|0.015
getDest()|1636883535.067|1636883535.084|0.018
getDest()|1636883535.085|1636883535.100|0.015
getDest()|1636883535.100|1636883535.119|0.019
getDest()|1636883535.119|1636883535.135|0.016
getDest()|1636883535.135|1636883535.147|0.012
getDest()|1636883535.147|1636883535.165|0.018
getDest()|1636883535.166|1636883535.181|0.016
Sort()|1636883533.232|1636883535.182|1.950
getDest()|1636883535.181|1636883535.196|0.014
getDest()|1636883535.196|1636883535.212|0.016
getDest()|1636883535.212|1636883535.227|0.016
getDest()|1636883535.228|1636883535.246|0.018
getDest()|1636883535.246|1636883535.259|0.013
getDest()|1636883535.260|1636883535.276|0.016
getDest()|1636883535.276|1636883535.292|0.016
getDest()|1636883535.292|1636883535.310|0.018
getDest()|1636883535.310|1636883535.325|0.015
getDest()|1636883535.325|1636883535.341|0.015
getDest()|1636883535.341|1636883535.357|0.016
getDest()|1636883535.357|1636883535.384|0.026
getDest()|1636883535.384|1636883535.390|0.006
getDest()|1636883535.390|1636883535.407|0.017
getDest()|1636883535.407|1636883535.421|0.014
getDest()|1636883535.421|1636883535.439|0.018
getDest()|1636883535.439|1636883535.456|0.017
getDest()|1636883535.456|1636883535.471|0.015
getDest()|1636883535.471|1636883535.491|0.020
getDest()|1636883535.491|1636883535.505|0.013
getDest()|1636883535.505|1636883535.524|0.019
getDest()|1636883535.524|1636883535.534|0.010
getDest()|1636883535.534|1636883535.550|0.015
getDest()|1636883535.550|1636883535.565|0.015
getDest()|1636883535.565|1636883535.584|0.019
getDest()|1636883535.584|1636883535.601|0.017
getDest()|1636883535.601|1636883535.615|0.014
getDest()|1636883535.615|1636883535.629|0.014
getDest()|1636883535.629|1636883535.641|0.012
getDest()|1636883535.642|1636883535.659|0.017
getDest()|1636883535.659|1636883535.674|0.015
getDest()|1636883535.674|1636883535.690|0.016
getDest()|1636883535.690|1636883535.706|0.015
getDest()|1636883535.706|1636883535.723|0.017
getDest()|1636883535.723|1636883535.739|0.017
getDest()|1636883535.740|1636883535.756|0.017
getDest()|1636883535.756|1636883535.773|0.017
getDest()|1636883535.773|1636883535.788|0.015
getDest()|1636883535.788|1636883535.803|0.015
getDest()|1636883535.803|1636883535.820|0.017
getDest()|1636883535.820|1636883535.836|0.016
getDest()|1636883535.836|1636883535.852|0.016
getDest()|1636883535.852|1636883535.867|0.015
getDest()|1636883535.867|1636883535.886|0.019
getDest()|1636883535.886|1636883535.902|0.016
getDest()|1636883535.902|1636883535.923|0.020
getDest()|1636883535.923|1636883535.938|0.016
getDest()|1636883535.938|1636883535.949|0.010
getDest()|1636883535.949|1636883535.968|0.019
getDest()|1636883535.968|1636883535.983|0.015
getDest()|1636883535.983|1636883535.997|0.014
getDest()|1636883535.997|1636883536.014|0.017
getDest()|1636883536.014|1636883536.038|0.024
getDest()|1636883536.038|1636883536.047|0.009
getDest()|1636883536.047|1636883536.063|0.016
getDest()|1636883536.063|1636883536.096|0.033
getDest()|1636883536.096|1636883536.098|0.001
getDest()|1636883536.098|1636883536.117|0.020
getDest()|1636883536.118|1636883536.133|0.015
getDest()|1636883536.133|1636883536.145|0.012
getDest()|1636883536.145|1636883536.164|0.019
getDest()|1636883536.164|1636883536.173|0.009
getDest()|1636883536.173|1636883536.190|0.017
getDest()|1636883536.190|1636883536.206|0.015
getDest()|1636883536.206|1636883536.224|0.018
getDest()|1636883536.224|1636883536.238|0.014
getDest()|1636883536.238|1636883536.257|0.020
getDest()|1636883536.257|1636883536.270|0.013
getDest()|1636883536.270|1636883536.289|0.019
getDest()|1636883536.289|1636883536.305|0.016
getDest()|1636883536.305|1636883536.320|0.016
getDest()|1636883536.320|1636883536.332|0.012
getDest()|1636883536.332|1636883536.348|0.016
getDest()|1636883536.348|1636883536.363|0.015
getDest()|1636883536.363|1636883536.380|0.017
getDest()|1636883536.380|1636883536.411|0.031
getDest()|1636883536.411|1636883536.415|0.004
getDest()|1636883536.415|1636883536.432|0.016
getDest()|1636883536.432|1636883536.451|0.019
getDest()|1636883536.451|1636883536.464|0.013
getDest()|1636883536.464|1636883536.478|0.013
getDest()|1636883536.478|1636883536.491|0.014
getDest()|1636883536.491|1636883536.510|0.019
getDest()|1636883536.510|1636883536.525|0.015
getDest()|1636883536.525|1636883536.542|0.016
getDest()|1636883536.542|1636883536.558|0.016
getDest()|1636883536.558|1636883536.576|0.019
getDest()|1636883536.577|1636883536.596|0.020
getDest()|1636883536.596|1636883536.604|0.008
getDest()|1636883536.604|1636883536.621|0.017
getDest()|1636883536.621|1636883536.640|0.018
getDest()|1636883536.640|1636883536.663|0.024
getDest()|1636883536.664|1636883536.676|0.013
getDest()|1636883536.676|1636883536.691|0.014
getDest()|1636883536.691|1636883536.706|0.015
getDest()|1636883536.706|1636883536.722|0.016
getDest()|1636883536.722|1636883536.739|0.017
getDest()|1636883536.739|1636883536.750|0.010
getDest()|1636883536.750|1636883536.769|0.019
getDest()|1636883536.769|1636883536.782|0.013
getDest()|1636883536.782|1636883536.801|0.019
getDest()|1636883536.801|1636883536.813|0.011
getDest()|1636883536.813|1636883536.831|0.018
getDest()|1636883536.834|1636883536.846|0.012
getDest()|1636883536.846|1636883536.864|0.018
getDest()|1636883536.864|1636883536.880|0.015
getDest()|1636883536.880|1636883536.897|0.018
getDest()|1636883536.897|1636883536.913|0.016
getDest()|1636883536.913|1636883536.931|0.017
getDest()|1636883536.931|1636883536.942|0.011
getDest()|1636883536.942|1636883536.958|0.017
getDest()|1636883536.958|1636883536.974|0.016
getDest()|1636883536.975|1636883536.991|0.016
getDest()|1636883536.991|1636883537.006|0.016
getDest()|1636883537.006|1636883537.017|0.011
getDest()|1636883537.018|1636883537.035|0.018
getDest()|1636883537.035|1636883537.051|0.015
Sort()|1636883535.241|1636883537.054|1.812
getDest()|1636883537.051|1636883537.067|0.016
getDest()|1636883537.067|1636883537.082|0.015
getDest()|1636883537.082|1636883537.097|0.015
getDest()|1636883537.097|1636883537.113|0.016
getDest()|1636883537.114|1636883537.132|0.017
getDest()|1636883537.132|1636883537.146|0.015
getDest()|1636883537.146|1636883537.164|0.018
getDest()|1636883537.164|1636883537.179|0.014
getDest()|1636883537.179|1636883537.195|0.017
getDest()|1636883537.196|1636883537.210|0.015
getDest()|1636883537.211|1636883537.227|0.017
getDest()|1636883537.227|1636883537.242|0.015
getDest()|1636883537.242|1636883537.261|0.019
getDest()|1636883537.261|1636883537.277|0.016
getDest()|1636883537.277|1636883537.293|0.015
getDest()|1636883537.293|1636883537.308|0.015
getDest()|1636883537.308|1636883537.324|0.016
getDest()|1636883537.324|1636883537.340|0.016
getDest()|1636883537.340|1636883537.356|0.016
getDest()|1636883537.356|1636883537.372|0.017
getDest()|1636883537.373|1636883537.401|0.028
getDest()|1636883537.401|1636883537.405|0.004
getDest()|1636883537.405|1636883537.424|0.019
getDest()|1636883537.424|1636883537.436|0.013
getDest()|1636883537.436|1636883537.462|0.026
getDest()|1636883537.462|1636883537.475|0.012
getDest()|1636883537.475|1636883537.493|0.018
getDest()|1636883537.493|1636883537.506|0.013
getDest()|1636883537.506|1636883537.521|0.015
getDest()|1636883537.521|1636883537.535|0.014
getDest()|1636883537.535|1636883537.550|0.015
getDest()|1636883537.550|1636883537.566|0.016
getDest()|1636883537.566|1636883537.590|0.024
getDest()|1636883537.590|1636883537.599|0.009
getDest()|1636883537.599|1636883537.620|0.021
getDest()|1636883537.620|1636883537.632|0.012
getDest()|1636883537.632|1636883537.647|0.015
getDest()|1636883537.647|1636883537.665|0.018
getDest()|1636883537.665|1636883537.683|0.018
getDest()|1636883537.683|1636883537.694|0.011
getDest()|1636883537.694|1636883537.717|0.023
getDest()|1636883537.717|1636883537.723|0.006
getDest()|1636883537.723|1636883537.739|0.015
getDest()|1636883537.739|1636883537.755|0.017
getDest()|1636883537.755|1636883537.770|0.015
getDest()|1636883537.770|1636883537.787|0.017
getDest()|1636883537.787|1636883537.812|0.024
getDest()|1636883537.812|1636883537.821|0.009
getDest()|1636883537.821|1636883537.835|0.014
getDest()|1636883537.835|1636883537.855|0.020
getDest()|1636883537.855|1636883537.867|0.012
getDest()|1636883537.867|1636883537.888|0.021
getDest()|1636883537.888|1636883537.900|0.011
getDest()|1636883537.900|1636883537.923|0.023
getDest()|1636883537.923|1636883537.933|0.010
getDest()|1636883537.933|1636883537.954|0.021
getDest()|1636883537.954|1636883537.969|0.014
getDest()|1636883537.969|1636883537.980|0.011
getDest()|1636883537.980|1636883538.003|0.022
getDest()|1636883538.003|1636883538.012|0.009
getDest()|1636883538.012|1636883538.034|0.021
getDest()|1636883538.034|1636883538.044|0.010
getDest()|1636883538.044|1636883538.066|0.022
getDest()|1636883538.066|1636883538.078|0.011
getDest()|1636883538.078|1636883538.092|0.014
getDest()|1636883538.092|1636883538.113|0.021
getDest()|1636883538.113|1636883538.124|0.011
getDest()|1636883538.124|1636883538.146|0.021
getDest()|1636883538.146|1636883538.157|0.011
getDest()|1636883538.157|1636883538.180|0.023
getDest()|1636883538.180|1636883538.189|0.008
getDest()|1636883538.189|1636883538.210|0.022
getDest()|1636883538.210|1636883538.221|0.010
getDest()|1636883538.221|1636883538.239|0.018
getDest()|1636883538.239|1636883538.254|0.015
getDest()|1636883538.254|1636883538.270|0.016
getDest()|1636883538.270|1636883538.286|0.016
getDest()|1636883538.286|1636883538.302|0.016
getDest()|1636883538.302|1636883538.321|0.018
getDest()|1636883538.321|1636883538.350|0.029
getDest()|1636883538.350|1636883538.354|0.004
getDest()|1636883538.355|1636883538.369|0.015
getDest()|1636883538.369|1636883538.384|0.015
getDest()|1636883538.385|1636883538.400|0.015
getDest()|1636883538.400|1636883538.420|0.020
getDest()|1636883538.420|1636883538.428|0.008
getDest()|1636883538.428|1636883538.442|0.014
getDest()|1636883538.442|1636883538.460|0.019
getDest()|1636883538.461|1636883538.477|0.016
getDest()|1636883538.477|1636883538.495|0.018
getDest()|1636883538.495|1636883538.506|0.010
getDest()|1636883538.506|1636883538.523|0.017
getDest()|1636883538.523|1636883538.538|0.015
getDest()|1636883538.538|1636883538.555|0.017
getDest()|1636883538.555|1636883538.571|0.016
getDest()|1636883538.571|1636883538.588|0.017
getDest()|1636883538.588|1636883538.603|0.015
getDest()|1636883538.603|1636883538.620|0.017
getDest()|1636883538.620|1636883538.635|0.015
getDest()|1636883538.635|1636883538.653|0.018
getDest()|1636883538.653|1636883538.667|0.015
getDest()|1636883538.668|1636883538.688|0.020
getDest()|1636883538.688|1636883538.729|0.041
getDest()|1636883538.729|1636883538.740|0.011
getDest()|1636883538.740|1636883538.770|0.030
getDest()|1636883538.770|1636883538.784|0.014
getDest()|1636883538.784|1636883538.791|0.008
getDest()|1636883538.792|1636883538.815|0.023
getDest()|1636883538.815|1636883538.824|0.009
getDest()|1636883538.824|1636883538.850|0.026
getDest()|1636883538.850|1636883538.860|0.010
getDest()|1636883538.861|1636883538.874|0.013
getDest()|1636883538.874|1636883538.898|0.024
getDest()|1636883538.898|1636883538.910|0.012
getDest()|1636883538.910|1636883538.945|0.035
getDest()|1636883538.945|1636883538.946|0.001
getDest()|1636883538.946|1636883538.963|0.017
getDest()|1636883538.963|1636883538.982|0.019
getDest()|1636883538.982|1636883538.996|0.014
getDest()|1636883538.996|1636883539.007|0.011
getDest()|1636883539.007|1636883539.030|0.022
getDest()|1636883539.030|1636883539.040|0.010
getDest()|1636883539.040|1636883539.059|0.019
getDest()|1636883539.059|1636883539.073|0.014
Sort()|1636883537.258|1636883539.085|1.827
getDest()|1636883539.073|1636883539.089|0.016
getDest()|1636883539.089|1636883539.104|0.015
getDest()|1636883539.104|1636883539.114|0.010
getDest()|1636883539.114|1636883539.130|0.016
getDest()|1636883539.130|1636883539.146|0.016
getDest()|1636883539.146|1636883539.162|0.015
getDest()|1636883539.162|1636883539.177|0.016
getDest()|1636883539.178|1636883539.194|0.017
getDest()|1636883539.194|1636883539.211|0.017
getDest()|1636883539.211|1636883539.229|0.017
getDest()|1636883539.229|1636883539.243|0.014
getDest()|1636883539.243|1636883539.259|0.016
getDest()|1636883539.259|1636883539.275|0.016
getDest()|1636883539.275|1636883539.291|0.016
getDest()|1636883539.291|1636883539.309|0.018
getDest()|1636883539.309|1636883539.331|0.021
getDest()|1636883539.331|1636883539.341|0.011
getDest()|1636883539.342|1636883539.357|0.015
getDest()|1636883539.357|1636883539.372|0.015
getDest()|1636883539.372|1636883539.390|0.018
getDest()|1636883539.390|1636883539.405|0.015
getDest()|1636883539.405|1636883539.425|0.019
getDest()|1636883539.425|1636883539.441|0.016
getDest()|1636883539.441|1636883539.457|0.015
getDest()|1636883539.457|1636883539.473|0.016
getDest()|1636883539.473|1636883539.485|0.013
getDest()|1636883539.485|1636883539.501|0.016
getDest()|1636883539.501|1636883539.523|0.021
getDest()|1636883539.523|1636883539.533|0.011
getDest()|1636883539.533|1636883539.554|0.021
getDest()|1636883539.554|1636883539.569|0.015
getDest()|1636883539.570|1636883539.585|0.016
getDest()|1636883539.585|1636883539.602|0.016
getDest()|1636883539.602|1636883539.614|0.012
getDest()|1636883539.614|1636883539.633|0.020
getDest()|1636883539.633|1636883539.646|0.013
getDest()|1636883539.646|1636883539.663|0.017
getDest()|1636883539.663|1636883539.680|0.017
getDest()|1636883539.680|1636883539.690|0.010
getDest()|1636883539.690|1636883539.705|0.015
getDest()|1636883539.705|1636883539.722|0.016
getDest()|1636883539.722|1636883539.737|0.015
getDest()|1636883539.737|1636883539.753|0.016
